employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-28972822,Darren,Jones,Female,Virginia,Richmond,2020-08-19,Customer Service,Customer Service Representative,High School,55139,Good,Yes,1994-05-27,
00-66135102,Virginia,Rhodes,Male,Pennsylvania,Allentown,2020-03-24,IT,Software Developer,Master,86288,Good,Yes,1984-02-29,
00-87149161,Leslie,Moses,Female,New York,Rochester,2018-07-08,Customer Service,Support Specialist,High School,60386,Good,No,2000-09-01,
00-34931439,Alec,Collier,Male,New York,New York City,2019-04-01,HR,Recruiter,High School,54006,Excellent,Yes,2001-03-05,
00-82125824,Christopher,Nunez,Male,New York,Rochester,2022-10-26,Sales,Sales Representative,Bachelor,58243,Satisfactory,No,2005-10-05,
00-96605343,Charles,Velazquez,Female,New York,Rochester,2024-06-22,Customer Service,Customer Service Representative,High School,63555,Excellent,Yes,1973-10-19,
00-33251181,Michael,Shannon,Female,New York,Rochester,2020-04-08,Sales,Sales Consultant,Bachelor,90536,Good,Yes,1981-02-03,
00-75718640,Stacey,Vega,Female,New York,Rochester,2017-11-28,Finance,Financial Analyst,PhD,90820,Satisfactory,Yes,1988-01-12,
00-35111946,Victor,Gonzalez,Male,New York,New York City,2018-09-25,Operations,Inventory Specialist,High School,61276,Satisfactory,Yes,1997-02-26,
00-70532325,Monique,Clark,Male,New York,Buffalo,2021-03-15,IT,IT Support Specialist,Bachelor,66968,Good,No,1983-01-31,
00-58189421,John,Montgomery,Female,New York,Buffalo,2024-02-26,Sales,Sales Representative,Bachelor,56387,Satisfactory,No,1971-07-31,
00-75043108,Daniel,Mora,Female,Ohio,Columbus,2017-09-03,Operations,Logistics Coordinator,Bachelor,67206,Excellent,No,1972-09-11,
00-61532114,Elizabeth,Austin,Male,New York,Buffalo,2024-10-05,Sales,Sales Consultant,PhD,92518,Satisfactory,Yes,1973-10-26,
00-77838742,Amber,Williams,Female,New York,Buffalo,2022-06-25,Marketing,Content Creator,High School,61985,Satisfactory,Yes,1978-07-12,
00-64913082,Christine,Vasquez,Female,Michigan,Grand Rapids,2022-12-25,Customer Service,Customer Service Representative,High School,55760,Good,No,1978-03-12,
00-65784972,Penny,Melton,Female,Pennsylvania,Allentown,2022-06-28,Operations,Logistics Coordinator,Bachelor,58210,Good,No,1977-08-17,
00-69572772,Tracey,Moon,Female,Michigan,Warren,2019-04-13,Operations,Logistics Coordinator,Bachelor,56338,Satisfactory,No,1990-09-15,
00-21095863,Jeffrey,Ray,Female,New York,Buffalo,2020-01-20,Finance,Financial Analyst,Master,89144,Needs Improvement,Yes,1974-05-10,
00-39598969,Lauren,Mendoza,Female,New York,Buffalo,2017-07-16,Operations,Logistics Coordinator,Bachelor,70923,Excellent,No,1962-03-15,
00-46890134,Wayne,Long,Male,New York,Rochester,2017-09-07,Operations,Logistics Coordinator,Bachelor,67703,Good,Yes,1993-04-07,
00-48744673,Gregory,Bray,Female,New York,Buffalo,2017-09-12,Customer Service,Customer Service Representative,Bachelor,64171,Good,No,1984-07-04,
00-71380637,Steve,Norris,Male,Michigan,Detroit,2020-01-05,Operations,Inventory Specialist,High School,64658,Needs Improvement,No,1975-04-24,
00-76479831,Jason,Carpenter,Female,North Carolina,Charlotte,2020-04-28,Customer Service,Customer Service Representative,Bachelor,63724,Good,No,1993-08-08,
00-25194922,Chloe,Green,Female,Michigan,Detroit,2020-07-19,Marketing,Content Creator,Bachelor,61940,Good,Yes,1987-11-15,
00-45955440,Joel,Ruiz,Male,New York,Buffalo,2023-08-12,IT,Software Developer,Bachelor,115129,Good,No,1979-03-13,
00-59239353,Michael,Jimenez,Male,Pennsylvania,Pittsburgh,2020-03-17,Operations,Operations Manager,Master,87183,Good,No,1991-01-10,
00-15584869,Jaclyn,Watson,Male,Illinois,Naperville,2022-11-07,Customer Service,Help Desk Technician,Bachelor,80422,Excellent,No,1988-08-23,
00-69239219,Joshua,White,Female,New York,Rochester,2020-02-17,Sales,Sales Specialist,PhD,69648,Good,No,1976-11-10,
00-67063296,Barbara,Perez,Female,North Carolina,Raleigh,2016-02-06,HR,HR Assistant,High School,56154,Good,No,2002-11-02,
00-97734330,Joseph,Young,Female,New York,Buffalo,2022-06-07,Sales,Sales Specialist,Bachelor,69888,Good,No,1995-03-02,
00-49957816,Oscar,Thomas,Female,New York,Rochester,2023-12-16,Sales,Sales Representative,Bachelor,70002,Satisfactory,No,2001-02-26,
00-14325890,Edward,Shaffer,Male,New York,Buffalo,2019-03-06,Operations,Logistics Coordinator,Bachelor,61316,Excellent,No,1988-03-09,
00-56785209,Victor,Cowan,Male,New York,Buffalo,2023-11-06,Operations,Operations Analyst,Bachelor,96084,Good,No,1972-02-07,
00-21674661,Zachary,Le,Female,Michigan,Warren,2019-10-13,IT,IT Support Specialist,High School,54417,Satisfactory,No,1996-11-11,
00-25755285,Kevin,Hart,Female,Ohio,Cincinnati,2023-07-26,Customer Service,Help Desk Technician,High School,78320,Excellent,No,1995-12-13,
00-41802361,Raymond,Vaughn,Male,New York,Rochester,2017-01-22,IT,Software Developer,Bachelor,95084,Good,No,2000-02-28,
00-88909809,Lisa,Woods,Male,New York,New York City,2022-08-18,Customer Service,Support Specialist,High School,63680,Excellent,No,1993-04-25,
00-91907952,Shannon,Cook,Female,Illinois,Aurora,2021-05-12,IT,IT Support Specialist,Bachelor,64078,Needs Improvement,No,2002-03-07,
00-32277675,Ann,Frederick,Female,New York,Buffalo,2021-04-04,Operations,Logistics Coordinator,Bachelor,57791,Good,No,1997-06-02,
00-37732020,Andrew,Martinez,Female,New York,New York City,2023-11-12,Operations,Logistics Coordinator,Bachelor,65077,Satisfactory,No,1975-12-12,
00-17966873,Sylvia,Gonzalez,Male,New York,Rochester,2020-07-29,Operations,Inventory Specialist,High School,57505,Good,Yes,2004-10-04,
00-81441519,Debra,Thompson,Male,New York,Rochester,2017-10-12,IT,Software Developer,Bachelor,91901,Satisfactory,Yes,1985-03-07,
00-82312290,Michael,Nunez,Male,New York,Buffalo,2017-06-27,Finance,Accountant,Bachelor,58874,Excellent,No,2003-03-23,
00-49276764,Jill,Preston,Male,New York,Buffalo,2017-05-19,IT,Software Developer,Bachelor,87695,Needs Improvement,Yes,1984-11-15,
00-45882178,Justin,Welch,Female,New York,New York City,2024-02-22,Customer Service,Support Specialist,High School,54283,Good,No,1986-01-05,
00-79043610,Gary,Morton,Male,Michigan,Grand Rapids,2024-05-03,Sales,Sales Consultant,Bachelor,86782,Good,Yes,1999-06-17,
00-22780905,Crystal,Duncan,Male,New York,Buffalo,2017-11-05,IT,Software Developer,Bachelor,117257,Excellent,Yes,1969-10-11,
00-65243509,Charles,Martin,Female,New York,New York City,2024-03-24,Sales,Sales Representative,Bachelor,71483,Satisfactory,Yes,1983-09-18,
00-47221734,Logan,Carter,Female,New York,Rochester,2023-04-08,Customer Service,Help Desk Technician,Bachelor,77685,Satisfactory,No,1992-02-20,
00-27030641,Deanna,Nelson,Female,New York,Rochester,2022-06-11,Sales,Sales Representative,Bachelor,68457,Excellent,No,1993-12-06,
00-27809465,Michelle,Cox,Male,New York,Rochester,2017-08-02,Customer Service,Help Desk Technician,Bachelor,92884,Satisfactory,No,2000-06-29,
00-53231088,Tammy,Gutierrez,Male,Michigan,Grand Rapids,2023-03-08,Marketing,SEO Specialist,Bachelor,66030,Good,No,1975-09-08,
00-62707402,Andrew,Luna,Male,New York,Buffalo,2019-08-29,Operations,Operations Analyst,Master,75069,Good,Yes,1999-01-10,
00-87500742,Shelby,Haynes,Male,New York,New York City,2021-01-30,Operations,Operations Analyst,Master,79745,Good,No,1989-12-06,
00-94263610,Garrett,Garcia,Male,New York,Buffalo,2019-01-24,Operations,Logistics Coordinator,Bachelor,67822,Good,No,2005-08-17,
00-70665302,Natasha,Kelley,Male,New York,Rochester,2016-01-10,Operations,Logistics Coordinator,Bachelor,71318,Good,No,1979-03-27,
00-22494970,Randy,Hubbard,Male,Michigan,Warren,2019-01-31,Customer Service,Help Desk Technician,High School,77353,Excellent,No,1971-10-02,
00-47342819,Jose,Moore,Female,New York,New York City,2022-08-27,Marketing,SEO Specialist,Bachelor,59627,Good,No,1971-10-25,
00-59535894,Nicole,Parker,Male,Michigan,Warren,2019-04-01,Operations,Inventory Specialist,Bachelor,75939,Good,Yes,1975-09-12,
00-75504221,Justin,Sims,Female,New York,Rochester,2018-02-17,Customer Service,Customer Service Representative,Bachelor,60841,Good,No,1992-06-17,
00-10331931,Mary,Johnson,Male,New York,New York City,2023-08-30,Sales,Sales Representative,Bachelor,75636,Good,Yes,1974-10-08,
00-22501261,Michelle,Nguyen,Male,New York,Rochester,2022-06-23,Sales,Sales Specialist,PhD,74588,Good,Yes,1995-09-02,
00-71532017,Theresa,Fernandez,Male,New York,New York City,2021-04-10,Operations,Operations Analyst,Bachelor,93011,Good,No,1978-09-29,
00-58079840,Sean,Montes,Female,Michigan,Warren,2023-09-11,Customer Service,Customer Service Representative,High School,58324,Good,No,1985-12-24,
00-81729237,Gregory,Harper,Male,Virginia,Richmond,2019-08-18,Operations,Logistics Coordinator,Bachelor,67711,Good,No,1998-12-28,
00-67665720,Cynthia,Elliott,Male,Ohio,Cincinnati,2023-07-10,Customer Service,Support Specialist,High School,62256,Good,No,1983-11-07,
00-76399516,Danielle,Collins,Male,New York,Rochester,2017-05-07,Operations,Inventory Specialist,Bachelor,67778,Good,No,2000-08-06,
00-48063218,Amber,Ballard,Female,New York,Buffalo,2018-06-10,Customer Service,Customer Service Representative,Bachelor,53639,Good,No,2000-10-15,
00-87568940,Michael,Green,Female,New York,Buffalo,2017-04-21,Sales,Sales Specialist,PhD,94319,Good,No,1991-08-29,
00-75140950,Aaron,Ochoa,Female,Pennsylvania,Pittsburgh,2023-11-05,IT,IT Support Specialist,Bachelor,58052,Satisfactory,No,1966-07-24,
00-16497381,Maurice,Harrison,Female,New York,New York City,2015-01-04,Operations,Inventory Specialist,Bachelor,59733,Good,No,1979-11-09,
00-94044392,Sandra,Arroyo,Male,New York,New York City,2023-06-23,Operations,Operations Analyst,Bachelor,91822,Satisfactory,No,1993-01-02,
00-71684020,Albert,Jordan,Male,New York,Rochester,2015-04-17,Customer Service,Customer Service Representative,High School,59177,Excellent,No,1998-07-06,
00-31204188,Jerry,Smith,Female,New York,Buffalo,2019-05-17,Sales,Sales Specialist,Bachelor,82745,Needs Improvement,No,1977-07-13,
00-10090721,Robert,Castro,Male,New York,Buffalo,2024-05-24,Customer Service,Support Specialist,Bachelor,72428,Good,No,1968-02-09,
00-67418250,Frank,Mclaughlin,Male,New York,Rochester,2017-05-22,Sales,Sales Representative,Bachelor,65608,Good,Yes,1996-06-21,
00-27705074,Nicholas,Baker,Female,New York,New York City,2023-06-03,IT,Software Developer,Bachelor,85707,Good,No,1980-02-12,
00-50515702,John,Duran,Male,New York,Buffalo,2017-11-28,Operations,Operations Analyst,Bachelor,93603,Satisfactory,Yes,1995-10-15,
00-46778269,Lindsey,Cohen,Female,Pennsylvania,Philadelphia,2016-04-13,Sales,Sales Specialist,Bachelor,62899,Excellent,Yes,1990-02-08,
00-58376818,Julia,Lamb,Male,New York,Rochester,2017-05-31,Operations,Logistics Coordinator,Bachelor,66517,Satisfactory,No,1964-06-26,
00-59908025,Melissa,White,Female,New York,Buffalo,2022-04-16,Customer Service,Customer Service Manager,PhD,97600,Good,No,1989-12-12,
00-97095388,Dana,Williamson,Male,Michigan,Detroit,2017-04-10,Operations,Operations Analyst,Master,57999,Satisfactory,No,1980-10-28,
00-63196064,Cindy,Lopez,Female,Illinois,Naperville,2021-01-08,Operations,Inventory Specialist,Bachelor,58302,Satisfactory,Yes,1999-11-03,
00-41426254,Brandon,Nichols,Female,New York,New York City,2019-03-09,Customer Service,Help Desk Technician,Bachelor,74922,Needs Improvement,No,1996-12-04,
00-22240547,Curtis,Adams,Male,Ohio,Columbus,2022-09-18,Sales,Sales Consultant,Bachelor,81767,Good,No,1992-12-20,
00-10145801,Jessica,Hall,Male,New York,New York City,2017-02-24,Operations,Logistics Coordinator,Bachelor,68763,Good,Yes,1964-05-30,
00-20460758,Tristan,Peterson,Female,New York,Rochester,2017-04-24,Customer Service,Help Desk Technician,High School,52886,Good,No,2002-09-26,
00-40358823,Lauren,Bolton,Male,New York,Rochester,2020-06-18,IT,System Administrator,Master,91699,Excellent,No,1981-08-21,
00-69735865,Lacey,Rivera,Female,Ohio,Cleveland,2015-11-04,Operations,Logistics Coordinator,Bachelor,55296,Good,No,1984-07-31,
00-56113741,Stephanie,Brown,Male,Virginia,Richmond,2023-10-10,Operations,Operations Analyst,Bachelor,91369,Satisfactory,Yes,1985-08-28,
00-66682016,Charles,Harrison,Female,New York,Rochester,2022-03-11,Customer Service,Help Desk Technician,Bachelor,66730,Excellent,No,1977-03-29,
00-74115841,Mckenzie,Roth,Female,Michigan,Detroit,2016-10-29,Sales,Sales Specialist,Bachelor,67639,Needs Improvement,No,1986-10-29,
00-61414775,David,Tate,Female,New York,Buffalo,2016-03-31,Operations,Inventory Specialist,High School,56879,Satisfactory,No,2004-11-30,
00-23747542,Kelsey,Ramos,Female,New York,New York City,2016-09-26,Marketing,Content Creator,High School,58108,Good,No,1971-08-16,
00-59333294,Arthur,Murray,Male,New York,Rochester,2023-10-08,Operations,Inventory Specialist,Bachelor,58221,Excellent,No,1984-03-26,
00-28405182,Adriana,Hendrix,Male,New York,Buffalo,2018-06-22,Operations,Logistics Coordinator,Bachelor,65474,Good,Yes,1994-11-13,
00-27870584,Erin,Collins,Female,New York,New York City,2021-04-28,Operations,Inventory Specialist,High School,52229,Excellent,No,1990-02-09,
00-29173414,Crystal,Williams,Female,Michigan,Detroit,2016-12-08,IT,IT Support Specialist,High School,57457,Satisfactory,Yes,1965-01-24,
00-85603667,Abigail,King,Male,New York,Buffalo,2015-08-21,Operations,Inventory Specialist,Bachelor,70072,Satisfactory,No,1977-02-09,
00-97244236,James,Clay,Male,New York,Rochester,2017-11-11,Operations,Operations Analyst,Bachelor,95211,Good,No,1978-04-07,
00-57135617,Jeff,Rodriguez,Male,New York,New York City,2022-08-19,IT,IT Support Specialist,High School,63965,Good,No,1992-06-04,
00-94299475,Mark,Jackson,Female,New York,New York City,2022-04-11,Customer Service,Support Specialist,Bachelor,56689,Needs Improvement,Yes,1967-03-05,
00-65258766,David,Mccormick,Female,New York,Rochester,2021-01-04,Sales,Sales Specialist,Master,90453,Excellent,No,1994-04-19,
00-69375757,Bobby,Logan,Male,Michigan,Grand Rapids,2023-06-22,Customer Service,Support Specialist,Bachelor,66145,Excellent,Yes,2002-07-24,
00-21635070,Caitlyn,Watson,Female,New York,Buffalo,2023-02-02,Operations,Logistics Coordinator,Bachelor,58609,Satisfactory,No,1978-04-10,
00-28792245,Eric,Davis,Male,New York,Buffalo,2022-08-14,Marketing,Content Creator,Bachelor,66796,Satisfactory,No,1986-09-05,
00-89131271,Sarah,Shea,Male,New York,Buffalo,2022-08-16,Operations,Operations Analyst,Bachelor,85677,Satisfactory,No,1990-10-05,
00-57182314,Brian,Newman,Female,New York,Rochester,2024-09-12,Sales,Sales Representative,Bachelor,68197,Good,No,1986-05-20,
00-52211967,Lacey,Martinez,Male,Michigan,Warren,2023-03-26,Operations,Inventory Specialist,Bachelor,68969,Satisfactory,No,1971-11-29,
00-43257324,Tina,Kramer,Male,Michigan,Grand Rapids,2017-10-03,IT,System Administrator,Bachelor,76898,Good,Yes,1962-05-07,
00-21307671,Linda,Gonzales,Male,New York,New York City,2017-03-12,IT,IT Support Specialist,High School,62498,Good,No,1977-06-04,
00-90664728,Hannah,Howard,Male,Michigan,Detroit,2021-02-19,Sales,Sales Representative,Bachelor,78359,Satisfactory,No,1979-04-07,
00-91549765,Rachel,Washington,Male,New York,New York City,2017-06-09,Customer Service,Help Desk Technician,High School,61263,Good,Yes,1987-09-17,
00-13600310,Kenneth,Terry,Male,North Carolina,Charlotte,2023-03-11,Sales,Sales Specialist,PhD,80846,Satisfactory,No,1977-03-29,
00-98369672,Jacob,Bailey,Male,New York,Buffalo,2023-09-24,Marketing,Content Creator,Bachelor,69142,Good,No,1986-03-28,
00-37574457,Joshua,Guerra,Male,New York,Buffalo,2020-11-29,IT,IT Support Specialist,Bachelor,61616,Good,No,2002-12-06,
00-78386961,Angela,Jones,Male,Illinois,Aurora,2017-02-26,Operations,Logistics Coordinator,Bachelor,63918,Excellent,No,2003-04-19,
00-62579931,Kenneth,Baker,Male,New York,New York City,2017-05-14,Operations,Inventory Specialist,Bachelor,69863,Good,No,1981-11-24,
00-17324144,Aaron,Little,Female,New York,Buffalo,2023-05-18,Operations,Operations Manager,Master,93491,Satisfactory,No,1970-03-16,
00-42123815,Jacob,Smith,Male,New York,Buffalo,2020-11-08,Sales,Sales Specialist,Bachelor,73928,Satisfactory,No,2006-04-12,
00-25132198,Kimberly,Allen,Male,New York,Rochester,2017-09-20,Operations,Operations Analyst,Bachelor,72671,Good,No,1984-02-18,
00-95641960,Dominique,Ryan,Male,Pennsylvania,Allentown,2020-05-21,Sales,Sales Representative,Bachelor,63851,Excellent,No,1995-07-22,
00-80905413,Alexandria,Jimenez,Female,New York,Rochester,2023-07-20,Finance,Financial Analyst,Bachelor,83956,Good,Yes,2000-06-24,
00-11619606,Chloe,Morris,Male,New York,Rochester,2024-08-21,Operations,Inventory Specialist,Bachelor,64203,Satisfactory,Yes,1988-03-04,
00-52476240,Daniel,Mills,Male,New York,Buffalo,2017-01-25,Operations,Inventory Specialist,High School,63626,Satisfactory,No,1961-09-11,
00-86286724,Mary,Anderson,Female,Illinois,Naperville,2019-11-14,Customer Service,Support Specialist,High School,61079,Satisfactory,No,1977-05-21,
00-83330690,James,Washington,Male,New York,New York City,2022-02-05,Operations,Inventory Specialist,High School,66369,Good,No,1980-09-02,
00-73218512,Ashley,Huff,Male,New York,Buffalo,2024-08-28,Marketing,Marketing Coordinator,Bachelor,60094,Good,Yes,2004-02-22,
00-19796799,Alicia,Miles,Female,New York,Buffalo,2015-04-04,Marketing,Marketing Coordinator,Bachelor,71188,Satisfactory,Yes,1983-09-11,
00-19064068,Michael,Obrien,Female,New York,Buffalo,2015-01-26,Operations,Logistics Coordinator,Bachelor,54376,Satisfactory,No,1984-09-20,
00-38956527,Sarah,Clark,Female,Pennsylvania,Pittsburgh,2015-06-28,Marketing,Marketing Coordinator,Bachelor,55214,Good,Yes,2000-06-02,
00-18115992,Pamela,Miller,Female,New York,Buffalo,2024-10-19,IT,Software Developer,Master,87467,Excellent,No,1971-08-03,
00-63415303,Bruce,Grant,Female,Michigan,Warren,2020-12-08,Sales,Sales Manager,PhD,135842,Satisfactory,No,1980-08-30,
00-94365330,Robert,Wood,Male,Pennsylvania,Allentown,2022-09-15,Operations,Logistics Coordinator,Bachelor,70934,Good,Yes,2003-11-14,
00-65758338,Madison,Baker,Male,New York,Buffalo,2019-01-15,Sales,Sales Representative,Bachelor,83487,Satisfactory,No,1976-07-08,
00-63992760,Chad,Torres,Male,New York,Buffalo,2016-12-10,Sales,Sales Representative,Bachelor,63345,Satisfactory,No,2002-02-19,
00-82016510,Susan,Davis,Male,Pennsylvania,Philadelphia,2020-09-21,Operations,Logistics Coordinator,Bachelor,63898,Good,No,1982-05-02,
00-30492422,Amanda,Lopez,Male,New York,New York City,2017-07-11,Operations,Logistics Coordinator,Bachelor,61753,Good,No,1972-02-05,
00-51594998,John,Garrett,Male,New York,Buffalo,2016-03-06,Operations,Logistics Coordinator,Bachelor,68950,Good,No,1981-05-27,
00-37272705,Kara,Perry,Male,New York,New York City,2024-02-08,Sales,Sales Consultant,PhD,89905,Satisfactory,No,1992-04-17,
00-30854365,Danielle,Howard,Male,North Carolina,Greensboro,2020-06-16,Operations,Logistics Coordinator,Bachelor,70460,Satisfactory,Yes,1983-06-30,
00-62443094,Elizabeth,Andrade,Female,New York,Rochester,2020-03-01,Operations,Inventory Specialist,High School,65983,Satisfactory,No,1986-11-04,
